category_name,product_sku,product_name,category_id,product_color,product_id,product_list_price,product_std_cost,product_weight
Cleaners,CL-9009,Bike Wash - Dissolver,5ae34752-8d34-4ec1-9b7d-eaedacfbbffa,,55009339-5e27-4d9d-9d36-491492c8e4eb,7.95,2.9733,
Locks,LO-C100,Cable Lock,a0c57cb7-df4c-429b-b9ff-e08e27952077,,4a04a487-936b-44f4-88be-e50389cc6d7f,25,10.3125,
Bib-Shorts,SB-M891-L,"Men's Bib-Shorts, L",3c4e52ce-0ea4-40a3-82aa-886fb7ed61c0,Multi,249f5690-889f-4769-89be-643474ece802,89.99,37.1209,
Bib-Shorts,SB-M891-M,"Men's Bib-Shorts, M",3c4e52ce-0ea4-40a3-82aa-886fb7ed61c0,Multi,0b58267e-9722-4b35-b8c6-bfacf4d72308,89.99,37.1209,
Bib-Shorts,SB-M891-S,"Men's Bib-Shorts, S",3c4e52ce-0ea4-40a3-82aa-886fb7ed61c0,Multi,9cb10c4a-f03c-43bd-a504-f2b2ab653f2e,89.99,37.1209,
Tires and Tubes,PK-7098,Patch Kit/8 Patches,3c497617-f094-4215-8bde-947b82499938,,62215b80-9c9b-45cb-b68a-878e34628b2a,2.29,0.8565,
Tires and Tubes,TI-M267,LL Mountain Tire,3c497617-f094-4215-8bde-947b82499938,,4eeb8df5-8973-4fa6-a9e1-eaa3e20a25d3,24.99,9.3463,
Tires and Tubes,TI-M602,ML Mountain Tire,3c497617-f094-4215-8bde-947b82499938,,e1d52207-307d-445d-936b-986867d82c7a,29.99,11.2163,
Tires and Tubes,TI-M823,HL Mountain Tire,3c497617-f094-4215-8bde-947b82499938,,78de5dc9-d796-4bfd-854d-7701bf4f3a06,35,13.09,
Tires and Tubes,TI-R092,LL Road Tire,3c497617-f094-4215-8bde-947b82499938,,540b1d25-1256-49bb-b0c7-54f975bf668e,21.49,8.0373,
Tires and Tubes,TI-R628,ML Road Tire,3c497617-f094-4215-8bde-947b82499938,,660a8810-de33-4faf-b730-7b61e455e11e,24.99,9.3463,
Tires and Tubes,TI-R982,HL Road Tire,3c497617-f094-4215-8bde-947b82499938,,691985ed-529e-4927-8674-336367557d86,32.6,12.1924,
Tires and Tubes,TI-T723,Touring Tire,3c497617-f094-4215-8bde-947b82499938,,d9f1459f-4ac7-4288-9d74-9dddba0cdca9,28.99,10.8423,
Tires and Tubes,TT-M928,Mountain Tire Tube,3c497617-f094-4215-8bde-947b82499938,,6598d2aa-a16c-4f9f-b33a-672de7823934,4.99,1.8663,
Tires and Tubes,TT-R982,Road Tire Tube,3c497617-f094-4215-8bde-947b82499938,,1ecc1766-bec6-47c2-aa91-a11864ba0ee8,3.99,1.4923,
Tires and Tubes,TT-T092,Touring Tire Tube,3c497617-f094-4215-8bde-947b82499938,,040c985d-4003-4aeb-aaf5-c77496a29acf,4.99,1.8663,
Bottom Brackets,BB-7421,LL Bottom Bracket,926179cd-73c2-4964-86e6-96326a05c578,,554752a3-898f-4bf4-9a5e-3ed6d54280f6,53.99,23.9716,223
Bottom Brackets,BB-8107,ML Bottom Bracket,926179cd-73c2-4964-86e6-96326a05c578,,4a305c7d-a47c-4409-a9c7-b7da8e47242d,101.24,44.9506,168
Bottom Brackets,BB-9108,HL Bottom Bracket,926179cd-73c2-4964-86e6-96326a05c578,,937ffdee-a3ee-4220-958d-e9d1e10da861,121.49,53.9416,170
Chains,CH-0234,Chain,37a6fb30-05df-4111-8f85-61648262f1b1,Silver,9e9a3550-70bc-4eae-af9e-6cd8f4ba78db,20.24,8.9866,
Chains,CH-0235,Golden Chain,37a6fb30-05df-4111-8f85-61648262f1b1,Golden,9638678d-8e0d-41f5-a9d4-a2f64fd6eff2,21.24,9.9866,0
Mountain Frames,FR-M21B-40,"LL Mountain Frame - Black, 40",8b9c22e9-c577-4c09-8a6d-ba7ea3640fe1,Black,9009f757-879c-4c26-952f-e51b6e3f777c,249.79,136.785,1306.34
Mountain Frames,FR-M21B-42,"LL Mountain Frame - Black, 42",8b9c22e9-c577-4c09-8a6d-ba7ea3640fe1,Black,f7df0f2d-d060-4015-848d-0a74210a1ba9,249.79,136.785,1324.48
Mountain Frames,FR-M21B-44,"LL Mountain Frame - Black, 44",8b9c22e9-c577-4c09-8a6d-ba7ea3640fe1,Black,b74789be-a83c-4482-b2c9-249514a8768f,249.79,136.785,1342.63
Mountain Frames,FR-M21B-48,"LL Mountain Frame - Black, 48",8b9c22e9-c577-4c09-8a6d-ba7ea3640fe1,Black,b9eddcad-2438-48ab-8a2f-845a9733009c,249.79,136.785,1360.77
Mountain Frames,FR-M21B-52,"LL Mountain Frame - Black, 52",8b9c22e9-c577-4c09-8a6d-ba7ea3640fe1,Black,5df848c9-61bd-4695-88bc-09f221d140a4,249.79,136.785,1378.91
Mountain Frames,FR-M21S-40,"LL Mountain Frame - Silver, 40",8b9c22e9-c577-4c09-8a6d-ba7ea3640fe1,Silver,a298fcde-7aec-45f9-a0d4-5186fb6a75c9,264.05,144.5938,1306.34
Mountain Frames,FR-M21S-42,"LL Mountain Frame - Silver, 42",8b9c22e9-c577-4c09-8a6d-ba7ea3640fe1,Silver,8f305d4b-ccbf-48cd-b199-6eb2b67f25e3,264.05,144.5938,1324.48
Mountain Frames,FR-M21S-44,"LL Mountain Frame - Silver, 44",8b9c22e9-c577-4c09-8a6d-ba7ea3640fe1,Silver,4253f462-e766-49a5-9129-659d0cb81e03,264.05,144.5938,1342.63
Mountain Frames,FR-M21S-48,"LL Mountain Frame - Silver, 48",8b9c22e9-c577-4c09-8a6d-ba7ea3640fe1,Silver,006752e0-1028-40b5-903f-8eeea50a39d7,264.05,144.5938,1360.77
Mountain Frames,FR-M21S-52,"LL Mountain Frame - Silver, 52",8b9c22e9-c577-4c09-8a6d-ba7ea3640fe1,Silver,74c1bdca-2b93-458c-a5ae-b7a27f9d422a,264.05,144.5938,1378.91
Mountain Frames,FR-M63B-38,"ML Mountain Frame - Black, 38",8b9c22e9-c577-4c09-8a6d-ba7ea3640fe1,Black,9e22f648-addc-46de-88ae-5d0ea3c41e7b,348.76,185.8193,1238.3
Mountain Frames,FR-M63B-40,"ML Mountain Frame - Black, 40",8b9c22e9-c577-4c09-8a6d-ba7ea3640fe1,Black,a9901938-7270-4948-add0-2b5b780bd8d1,348.76,185.8193,1256.44
Mountain Frames,FR-M63B-44,"ML Mountain Frame - Black, 44",8b9c22e9-c577-4c09-8a6d-ba7ea3640fe1,Black,01f5429a-8a03-4119-bc05-18617b715226,348.76,185.8193,1274.59
Mountain Frames,FR-M63B-48,"ML Mountain Frame - Black, 48",8b9c22e9-c577-4c09-8a6d-ba7ea3640fe1,Black,5626745d-fc7d-4f35-b682-26fe76b3793a,348.76,185.8193,1292.73
Mountain Frames,FR-M63S-38,"ML Mountain Frame-W - Silver, 38",8b9c22e9-c577-4c09-8a6d-ba7ea3640fe1,Silver,a415f404-b069-4c5b-bedb-6eb539014963,364.09,199.3757,1238.3
Mountain Frames,FR-M63S-40,"ML Mountain Frame-W - Silver, 40",8b9c22e9-c577-4c09-8a6d-ba7ea3640fe1,Silver,97e0b480-29bd-4c92-af90-1c188a0c1cd5,364.09,199.3757,1256.44
Mountain Frames,FR-M63S-42,"ML Mountain Frame-W - Silver, 42",8b9c22e9-c577-4c09-8a6d-ba7ea3640fe1,Silver,a2956402-2426-4e73-830c-3e8e2c4e34e5,364.09,199.3757,1274.59
Mountain Frames,FR-M63S-46,"ML Mountain Frame-W - Silver, 46",8b9c22e9-c577-4c09-8a6d-ba7ea3640fe1,Silver,8f7c5678-aad9-4f25-80df-4d2beb1531e2,364.09,199.3757,1292.73
Mountain Frames,FR-M94B-38,"HL Mountain Frame - Black, 38",8b9c22e9-c577-4c09-8a6d-ba7ea3640fe1,Black,07d6ba44-c223-4768-b010-6e94030e0e78,1349.6,739.041,1215.62
Mountain Frames,FR-M94B-42,"HL Mountain Frame - Black, 42",8b9c22e9-c577-4c09-8a6d-ba7ea3640fe1,Black,5843b109-6efe-4a3a-8fb5-1ec46e44b05f,1349.6,739.041,1233.76
Mountain Frames,FR-M94B-44,"HL Mountain Frame - Black, 44",8b9c22e9-c577-4c09-8a6d-ba7ea3640fe1,Black,56c65711-6130-4c74-9cb4-6221eda1e432,1349.6,699.0928,1251.91
Mountain Frames,FR-M94B-46,"HL Mountain Frame - Black, 46",8b9c22e9-c577-4c09-8a6d-ba7ea3640fe1,Black,5719649d-e679-4668-81bd-96da58bffba2,1349.6,739.041,1288.2
Mountain Frames,FR-M94B-48,"HL Mountain Frame - Black, 48",8b9c22e9-c577-4c09-8a6d-ba7ea3640fe1,Black,c0ad50b1-21a5-4faa-b83c-fad38b1efaef,1349.6,699.0928,1270.05
Mountain Frames,FR-M94S-38,"HL Mountain Frame - Silver, 38",8b9c22e9-c577-4c09-8a6d-ba7ea3640fe1,Silver,e558def3-c00d-4dd0-806c-a04008ffe5ce,1364.5,747.2002,1215.62
Mountain Frames,FR-M94S-42,"HL Mountain Frame - Silver, 42",8b9c22e9-c577-4c09-8a6d-ba7ea3640fe1,Silver,10c0c51b-14b3-4d15-b967-350f28060c2f,1364.5,747.2002,1233.76
Mountain Frames,FR-M94S-44,"HL Mountain Frame - Silver, 44",8b9c22e9-c577-4c09-8a6d-ba7ea3640fe1,Silver,fa15f437-18e9-4f76-85cf-8c49a566d211,1364.5,706.811,1251.91
Mountain Frames,FR-M94S-46,"HL Mountain Frame - Silver, 46",8b9c22e9-c577-4c09-8a6d-ba7ea3640fe1,Silver,1b7a121d-218e-421c-bfab-f50dc6778296,1364.5,747.2002,1288.2
Mountain Frames,FR-M94S-52,"HL Mountain Frame - Silver, 48",8b9c22e9-c577-4c09-8a6d-ba7ea3640fe1,Silver,3c7cfd7a-57f7-45bc-8804-1a64ab73cc72,1364.5,706.811,1270.05
Lights,LT-H902,Headlights - Dual-Beam,6c1f5dc6-43b5-41de-8e09-8d0b0b1d4497,,2376a60c-d0b2-42c9-a6bb-cc936de90b69,34.99,14.4334,
Lights,LT-H903,Headlights - Weatherproof,6c1f5dc6-43b5-41de-8e09-8d0b0b1d4497,,174eb8c1-9ed7-475c-9cd9-7ba2c5635721,44.99,18.5584,
Lights,LT-T990,Taillights - Battery-Powered,6c1f5dc6-43b5-41de-8e09-8d0b0b1d4497,,984e5d4d-94b5-4bd7-9aa2-3c4124511315,13.99,5.7709,
Mountain Bikes,BK-M18B-40,"Mountain-500 Black, 40",1116cf65-12a9-49e5-bf74-edbcafb2ad1d,Black,c8f2a7e2-dca6-4d5c-93d6-8519843df423,539.99,294.5797,12405.69
Mountain Bikes,BK-M18B-42,"Mountain-500 Black, 42",1116cf65-12a9-49e5-bf74-edbcafb2ad1d,Black,35779fc1-b60b-42fa-82e2-6a7563320882,539.99,294.5797,12596.19
Mountain Bikes,BK-M18B-44,"Mountain-500 Black, 44",1116cf65-12a9-49e5-bf74-edbcafb2ad1d,Black,76ea99e1-48d7-40f6-9fe3-28aef464f83a,539.99,294.5797,12759.49
Mountain Bikes,BK-M18B-48,"Mountain-500 Black, 48",1116cf65-12a9-49e5-bf74-edbcafb2ad1d,Black,da9cb426-f539-4ddc-b1d5-72b69ea7177f,539.99,294.5797,12891.03
Mountain Bikes,BK-M18B-52,"Mountain-500 Black, 52",1116cf65-12a9-49e5-bf74-edbcafb2ad1d,Black,14c57bf5-5508-4396-bc4f-50a147ab264f,539.99,294.5797,13008.96
Mountain Bikes,BK-M18S-40,"Mountain-500 Silver, 40",1116cf65-12a9-49e5-bf74-edbcafb2ad1d,Silver,b8619c43-2c1d-4001-a03b-d85b742139ac,564.99,308.2179,12405.69
Mountain Bikes,BK-M18S-42,"Mountain-500 Silver, 42",1116cf65-12a9-49e5-bf74-edbcafb2ad1d,Silver,1264eca9-6a27-4c8c-858c-3fdf2ff02c32,564.99,308.2179,12596.19
Mountain Bikes,BK-M18S-44,"Mountain-500 Silver, 44",1116cf65-12a9-49e5-bf74-edbcafb2ad1d,Silver,9707246c-d525-4676-b710-4f64a04ba4c7,564.99,308.2179,12759.49
Mountain Bikes,BK-M18S-48,"Mountain-500 Silver, 48",1116cf65-12a9-49e5-bf74-edbcafb2ad1d,Silver,391b8cfe-6c26-4664-a111-b3d7d221ece8,564.99,308.2179,12891.03
Mountain Bikes,BK-M18S-52,"Mountain-500 Silver, 52",1116cf65-12a9-49e5-bf74-edbcafb2ad1d,Silver,4f0811cc-690a-442d-90da-39b859c21c95,564.99,308.2179,13008.96
Mountain Bikes,BK-M38S-38,"Mountain-400-W Silver, 38",1116cf65-12a9-49e5-bf74-edbcafb2ad1d,Silver,c1745b45-55fc-4c62-8574-3b7990f9cab1,769.49,419.7784,11952.1
Mountain Bikes,BK-M38S-40,"Mountain-400-W Silver, 40",1116cf65-12a9-49e5-bf74-edbcafb2ad1d,Silver,61821b3d-0741-4af5-8744-ff14f3c79845,769.49,419.7784,12142.6
Mountain Bikes,BK-M38S-42,"Mountain-400-W Silver, 42",1116cf65-12a9-49e5-bf74-edbcafb2ad1d,Silver,3ba5e303-b11c-4cba-aa6d-b55b9ea9d26f,769.49,419.7784,12305.9
Mountain Bikes,BK-M38S-46,"Mountain-400-W Silver, 46",1116cf65-12a9-49e5-bf74-edbcafb2ad1d,Silver,29cfc3ff-be5e-446c-b2e5-f797ab02dd27,769.49,419.7784,12437.44
Mountain Bikes,BK-M47B-38,"Mountain-300 Black, 38",1116cf65-12a9-49e5-bf74-edbcafb2ad1d,Black,7a4d6bb1-6400-4f17-ada2-f8c07f7edf0c,1079.99,598.4354,11498.51
Mountain Bikes,BK-M47B-40,"Mountain-300 Black, 40",1116cf65-12a9-49e5-bf74-edbcafb2ad1d,Black,f94cac42-1044-4b7f-840d-8571035f84d5,1079.99,598.4354,11689.01
Mountain Bikes,BK-M47B-44,"Mountain-300 Black, 44",1116cf65-12a9-49e5-bf74-edbcafb2ad1d,Black,63b6ed96-aca6-4180-83a5-5f1f8bf831e2,1079.99,598.4354,11852.31
Mountain Bikes,BK-M47B-48,"Mountain-300 Black, 48",1116cf65-12a9-49e5-bf74-edbcafb2ad1d,Black,0405cfa2-26e5-4c10-8e80-508252f935b8,1079.99,598.4354,11983.85
Mountain Bikes,BK-M68B-38,"Mountain-200 Black, 38",1116cf65-12a9-49e5-bf74-edbcafb2ad1d,Black,de1e70ff-7951-4e8d-ade3-85766de25f7b,2294.99,1251.9813,10591.33
Mountain Bikes,BK-M68B-42,"Mountain-200 Black, 42",1116cf65-12a9-49e5-bf74-edbcafb2ad1d,Black,c7820142-94b3-45a0-846b-3d95d91c19f3,2294.99,1251.9813,10781.83
Mountain Bikes,BK-M68B-46,"Mountain-200 Black, 46",1116cf65-12a9-49e5-bf74-edbcafb2ad1d,Black,e2a262d4-8877-4c7c-b9a6-5b4964bf3737,2294.99,1251.9813,10945.13
Mountain Bikes,BK-M68S-38,"Mountain-200 Silver, 38",1116cf65-12a9-49e5-bf74-edbcafb2ad1d,Silver,cf8f5976-57af-4aa4-8e56-e526d783f5d3,2319.99,1265.6195,10591.33
Mountain Bikes,BK-M68S-42,"Mountain-200 Silver, 42",1116cf65-12a9-49e5-bf74-edbcafb2ad1d,Silver,44ec0ae9-e8bb-4698-b1b3-4d3418be241a,2319.99,1265.6195,10781.83
Mountain Bikes,BK-M68S-46,"Mountain-200 Silver, 46",1116cf65-12a9-49e5-bf74-edbcafb2ad1d,Silver,6a228e11-0961-4dee-8e25-11c239a3fd86,2319.99,1265.6195,10945.13
Mountain Bikes,BK-M82B-38,"Mountain-100 Black, 38",1116cf65-12a9-49e5-bf74-edbcafb2ad1d,Black,ee58d760-6c10-4579-af43-ae47fa06ca20,3374.99,1898.0944,9230.56
Mountain Bikes,BK-M82B-42,"Mountain-100 Black, 42",1116cf65-12a9-49e5-bf74-edbcafb2ad1d,Black,d12e82af-74b7-41f5-a6a3-f8a84d009f61,3374.99,1898.0944,9421.06
Mountain Bikes,BK-M82B-44,"Mountain-100 Black, 44",1116cf65-12a9-49e5-bf74-edbcafb2ad1d,Black,2c2636cf-4a49-4068-a4aa-16c60e1d9ecb,3374.99,1898.0944,9584.36
Mountain Bikes,BK-M82B-48,"Mountain-100 Black, 48",1116cf65-12a9-49e5-bf74-edbcafb2ad1d,Black,1421cee4-0865-4d82-8a9d-a06dce98fe38,3374.99,1898.0944,9715.9
Mountain Bikes,BK-M82S-38,"Mountain-100 Silver, 38",1116cf65-12a9-49e5-bf74-edbcafb2ad1d,Silver,c6608838-3d19-4c50-bdbe-48a9c2942304,3399.99,1912.1544,9230.56
Mountain Bikes,BK-M82S-42,"Mountain-100 Silver, 42",1116cf65-12a9-49e5-bf74-edbcafb2ad1d,Silver,48b77bc1-265d-40e7-9086-7133acf2b5c6,3399.99,1912.1544,9421.06
Mountain Bikes,BK-M82S-44,"Mountain-100 Silver, 44",1116cf65-12a9-49e5-bf74-edbcafb2ad1d,Silver,2455b387-407f-40bc-a508-f2731b293491,3399.99,1912.1544,9584.36
Mountain Bikes,BK-M82S-48,"Mountain-100 Silver, 48",1116cf65-12a9-49e5-bf74-edbcafb2ad1d,Silver,db46dbcf-9e09-4829-a2ef-8094b224c83e,3399.99,1912.1544,9715.9
Pumps,PU-0452,Minipump,f79b665e-d2ed-4fe6-adba-cca0761ea27c,,e4b5316c-223b-4b2c-a104-9f83a88b6473,19.99,8.2459,
Pumps,PU-M044,Mountain Pump,f79b665e-d2ed-4fe6-adba-cca0761ea27c,,0364281b-7854-42f6-8867-6adea6a4b3f1,24.99,10.3084,
Bike Racks,RA-H123,Hitch Rack - 4-Bike,1132a578-6d84-4b56-885d-900f4ec78f3f,,5fbe796c-1e44-4088-8898-34362c795197,120,44.88,
Helmets,HL-U509,"Sport-100 Helmet, Black",33f1d881-3a9c-41e1-8b95-d9a7b1ac6822,Black,cb87cee2-d9b4-4f10-bfca-f895d29f29c6,34.99,13.0863,
Helmets,HL-U509-B,"Sport-100 Helmet, Blue",33f1d881-3a9c-41e1-8b95-d9a7b1ac6822,Blue,9ff24d97-f84c-45f9-8669-42015985e4f9,34.99,13.0863,
Helmets,HL-U509-R,"Sport-100 Helmet, Red",33f1d881-3a9c-41e1-8b95-d9a7b1ac6822,Red,8f80629d-9813-475f-aa7d-043be281a706,34.99,13.0863,
Handlebars,HB-M243,LL Mountain Handlebars,e18e2a95-1526-4e41-80f7-0e797e2ac95c,,fe67a420-eacc-46a7-a569-4e0b98bb1e20,44.54,19.7758,
Handlebars,HB-M763,ML Mountain Handlebars,e18e2a95-1526-4e41-80f7-0e797e2ac95c,,ff810853-831e-4f4a-b3e4-5ec78d5f7cd0,61.92,27.4925,
Handlebars,HB-M918,HL Mountain Handlebars,e18e2a95-1526-4e41-80f7-0e797e2ac95c,,db484870-8c61-4815-8aa8-485e5a74c70d,120.27,53.3999,
Handlebars,HB-R504,LL Road Handlebars,e18e2a95-1526-4e41-80f7-0e797e2ac95c,,d3fc9440-e5ee-4f79-bbe6-96805020f35d,44.54,19.7758,
Handlebars,HB-R720,ML Road Handlebars,e18e2a95-1526-4e41-80f7-0e797e2ac95c,,3818f1fb-c17d-4310-807d-bd36dcf17049,61.92,27.4925,
Handlebars,HB-R956,HL Road Handlebars,e18e2a95-1526-4e41-80f7-0e797e2ac95c,,26582624-f8cf-454c-8e32-7ff653bd8eb7,120.27,53.3999,
Handlebars,HB-T721,LL Touring Handlebars,e18e2a95-1526-4e41-80f7-0e797e2ac95c,,ffa02442-1a51-4d35-98b0-e3b4ec54a182,46.09,20.464,
Handlebars,HB-T928,HL Touring Handlebars,e18e2a95-1526-4e41-80f7-0e797e2ac95c,,26f5c990-da03-4559-bbf2-267a479ae855,91.57,40.6571,
Vests,VE-C304-L,"Classic Vest, L",f5d94496-fff0-4943-8e73-f10f35f44a5b,Blue,405f569d-299b-47b7-8580-a891d6da5905,63.5,23.749,
Vests,VE-C304-M,"Classic Vest, M",f5d94496-fff0-4943-8e73-f10f35f44a5b,Blue,e03eaa26-34c9-40bd-a891-0a76e5563561,63.5,23.749,
Vests,VE-C304-S,"Classic Vest, S",f5d94496-fff0-4943-8e73-f10f35f44a5b,Blue,225b0d31-3e10-4f4c-a261-23601c24bd2b,63.5,23.749,
Gloves,GL-F110-L,"Full-Finger Gloves, L",586bdab0-ccf5-4104-8251-2e231bda2886,Black,e2b9387e-3397-494f-a66b-f023b2ccf578,37.99,15.6709,
Gloves,GL-F110-M,"Full-Finger Gloves, M",586bdab0-ccf5-4104-8251-2e231bda2886,Black,f9799ecc-02c8-41d5-8561-c220ba2f24ba,37.99,15.6709,
Gloves,GL-F110-S,"Full-Finger Gloves, S",586bdab0-ccf5-4104-8251-2e231bda2886,Black,8fdfcc12-d763-41ad-83a9-8237bf8b2b03,37.99,15.6709,
Gloves,GL-H102-L,"Half-Finger Gloves, L",586bdab0-ccf5-4104-8251-2e231bda2886,Black,e354ebea-caa9-4db2-8123-bbdb18d50299,24.49,9.1593,
Gloves,GL-H102-M,"Half-Finger Gloves, M",586bdab0-ccf5-4104-8251-2e231bda2886,Black,348dbfc3-a063-42d3-bac7-2baa36dc2b94,24.49,9.1593,
Gloves,GL-H102-S,"Half-Finger Gloves, S",586bdab0-ccf5-4104-8251-2e231bda2886,Black,5935cae6-00d6-4774-a924-514ac21a2ef5,24.49,9.1593,
Caps,CA-1098,AWC Logo Cap,5ba9f3d3-8fc9-4ebb-87e7-df075a764f46,Multi,be7695ba-66d0-4963-8a55-07ffd5c2b17d,8.99,6.9223,
Caps,NIKE-GREEN-1,Nike Green Cap,5ba9f3d3-8fc9-4ebb-87e7-df075a764f46,Green,65f0034d-29cd-4c2c-9354-704ba9ee48ec,20,18,0.5
Hydration Packs,HY-1023-70,Hydration Pack - 70 oz.,14571cd7-3a17-462e-aebb-105e29bc86a6,Silver,972a1a0f-d667-4a71-bde5-52c9ed8123cd,54.99,20.5663,
Hydration Packs,HYDR-PACK-Prod1,Hydration Pack Test 1 Prod,14571cd7-3a17-462e-aebb-105e29bc86a6,Green,eed77a7f-90ea-47e7-8d4e-785d55f60461,12,11,2
Touring Frames,FR-T67U-44,"LL Touring Frame - Blue, 44",39e85c97-bad9-46a2-9e3a-b61ac8622515,Blue,3054103c-923f-4ff6-93c2-693141f7bd2d,333.42,199.8519,1369.84
Touring Frames,FR-T67U-50,"LL Touring Frame - Blue, 50",39e85c97-bad9-46a2-9e3a-b61ac8622515,Blue,63d226db-32f4-4f32-b563-8fbbacd342e0,333.42,199.8519,1406.13
Touring Frames,FR-T67U-54,"LL Touring Frame - Blue, 54",39e85c97-bad9-46a2-9e3a-b61ac8622515,Blue,fce4b99c-63d8-4ff6-9720-da590cfcea9b,333.42,199.8519,1424.27
Touring Frames,FR-T67U-58,"LL Touring Frame - Blue, 58",39e85c97-bad9-46a2-9e3a-b61ac8622515,Blue,62f718fb-90c2-4ed7-9602-ccd3a51ae3aa,333.42,199.8519,1433.34
Touring Frames,FR-T67U-62,"LL Touring Frame - Blue, 62",39e85c97-bad9-46a2-9e3a-b61ac8622515,Blue,96592ab2-29af-4c62-97b6-41a0f051bdf6,333.42,199.8519,1451.49
Touring Frames,FR-T67Y-44,"LL Touring Frame - Yellow, 44",39e85c97-bad9-46a2-9e3a-b61ac8622515,Yellow,592c2b14-1baa-4df7-9860-092cb0896f75,333.42,199.8519,1369.84
Touring Frames,FR-T67Y-50,"LL Touring Frame - Yellow, 50",39e85c97-bad9-46a2-9e3a-b61ac8622515,Yellow,c5fd366a-b920-41a2-abb9-0248e831dc81,333.42,199.8519,1406.13
Touring Frames,FR-T67Y-54,"LL Touring Frame - Yellow, 54",39e85c97-bad9-46a2-9e3a-b61ac8622515,Yellow,6fd163ea-0d89-4c3c-90cf-de50024c53bb,333.42,199.8519,1424.27
Touring Frames,FR-T67Y-58,"LL Touring Frame - Yellow, 58",39e85c97-bad9-46a2-9e3a-b61ac8622515,Yellow,7e8d328d-41b3-4646-939b-1870352f7e3e,333.42,199.8519,1433.34
Touring Frames,FR-T67Y-62,"LL Touring Frame - Yellow, 62",39e85c97-bad9-46a2-9e3a-b61ac8622515,Yellow,550a85a3-fc35-4d60-a140-ffee480f6106,333.42,199.8519,1451.49
Touring Frames,FR-T98U-46,"HL Touring Frame - Blue, 46",39e85c97-bad9-46a2-9e3a-b61ac8622515,Blue,1e88084a-bd2c-4966-8a86-f51a6d5c514c,1003.91,601.7437,1342.63
Touring Frames,FR-T98U-50,"HL Touring Frame - Blue, 50",39e85c97-bad9-46a2-9e3a-b61ac8622515,Blue,147e389a-04b8-4803-b8db-e6e760036b9f,1003.91,601.7437,1360.77
Touring Frames,FR-T98U-54,"HL Touring Frame - Blue, 54",39e85c97-bad9-46a2-9e3a-b61ac8622515,Blue,8a85eb7f-ee15-49a5-8128-96cae94df082,1003.91,601.7437,1378.91
Touring Frames,FR-T98U-60,"HL Touring Frame - Blue, 60",39e85c97-bad9-46a2-9e3a-b61ac8622515,Blue,64f135a7-5f88-40e6-9247-5034856616bd,1003.91,601.7437,1397.06
Touring Frames,FR-T98Y-46,"HL Touring Frame - Yellow, 46",39e85c97-bad9-46a2-9e3a-b61ac8622515,Yellow,8ff7c3a6-3a61-401e-ad9d-c56c20acf796,1003.91,601.7437,1342.63
Touring Frames,FR-T98Y-50,"HL Touring Frame - Yellow, 50",39e85c97-bad9-46a2-9e3a-b61ac8622515,Yellow,c3485097-96e8-4cf7-a831-f763a3649375,1003.91,601.7437,1360.77
Touring Frames,FR-T98Y-54,"HL Touring Frame - Yellow, 54",39e85c97-bad9-46a2-9e3a-b61ac8622515,Yellow,cbea2977-63a0-4600-8d8a-3220cb4d0fab,1003.91,601.7437,1378.91
Touring Frames,FR-T98Y-60,"HL Touring Frame - Yellow, 60",39e85c97-bad9-46a2-9e3a-b61ac8622515,Yellow,93ec4e8f-e935-4dd7-8c5d-4ad42ace1ddc,1003.91,601.7437,1397.06
Touring Bikes,BK-T18U-44,"Touring-3000 Blue, 44",252ac58d-8eca-41e6-bc69-93f73a957ddf,Blue,8e90fa48-ce54-4ba9-9dcb-7e6639832de3,742.35,461.4448,13049.78
Touring Bikes,BK-T18U-50,"Touring-3000 Blue, 50",252ac58d-8eca-41e6-bc69-93f73a957ddf,Blue,aee34d2b-252c-44a4-9e9d-488648d05760,742.35,461.4448,13213.08
Touring Bikes,BK-T18U-54,"Touring-3000 Blue, 54",252ac58d-8eca-41e6-bc69-93f73a957ddf,Blue,ab09cc97-0e10-421f-ad70-7d96c5a3feed,742.35,461.4448,13462.55
Touring Bikes,BK-T18U-58,"Touring-3000 Blue, 58",252ac58d-8eca-41e6-bc69-93f73a957ddf,Blue,60516d02-15d9-43c7-8720-4765333d94cd,742.35,461.4448,13562.34
Touring Bikes,BK-T18U-62,"Touring-3000 Blue, 62",252ac58d-8eca-41e6-bc69-93f73a957ddf,Blue,7ba23e1e-4d5d-4788-91a8-84c433a32804,742.35,461.4448,13607.7
Touring Bikes,BK-T18Y-44,"Touring-3000 Yellow, 44",252ac58d-8eca-41e6-bc69-93f73a957ddf,Yellow,d8bfaa9c-1b9b-43c0-b770-2e34ef978bab,742.35,461.4448,13049.78
Touring Bikes,BK-T18Y-50,"Touring-3000 Yellow, 50",252ac58d-8eca-41e6-bc69-93f73a957ddf,Yellow,5ea077fc-79e4-4231-977f-7c2a0c39b74b,742.35,461.4448,13213.08
Touring Bikes,BK-T18Y-54,"Touring-3000 Yellow, 54",252ac58d-8eca-41e6-bc69-93f73a957ddf,Yellow,74143236-0c29-42cf-8f63-30b76c78661f,742.35,461.4448,13344.62
Touring Bikes,BK-T18Y-58,"Touring-3000 Yellow, 58",252ac58d-8eca-41e6-bc69-93f73a957ddf,Yellow,ddacf8fd-3fe4-4277-908a-fec1e2a9ec61,742.35,461.4448,13512.45
